# tracer: function
#
# entries-in-buffer/entries-written: 1218/1218   #P:4
#
#                                _-----=> irqs-off
#                               / _----=> need-resched
#                              | / _---=> hardirq/softirq
#                              || / _--=> preempt-depth
#                              ||| /     delay
#           TASK-PID     CPU#  ||||   TIMESTAMP  FUNCTION
#              | |         |   ||||      |         |
          <idle>-0       [000] d.h. 38965.963917: vb2_buffer_done <-rkisp_stats_send_meas_v21
          <idle>-0       [000] dNh. 38965.964157: vb2_buffer_done <-rkisp_params_cfg_v2x
          <idle>-0       [000] .Ns. 38965.964188: vb2_buffer_done <-rkisp_buf_done_task
    kworker/u8:3-26137   [002] .... 38965.964579: rockchip_drm_atomic_helper_commit_tail_rpm <-commit_tail
          <idle>-0       [000] d.h. 38965.997205: vb2_buffer_done <-rkisp_stats_send_meas_v21
          <idle>-0       [000] dNh. 38965.997450: vb2_buffer_done <-rkisp_params_cfg_v2x
          <idle>-0       [000] .Ns. 38965.997482: vb2_buffer_done <-rkisp_buf_done_task
    kworker/u8:3-26137   [002] .... 38965.997883: rockchip_drm_atomic_helper_commit_tail_rpm <-commit_tail
          <idle>-0       [000] d.h. 38966.030485: vb2_buffer_done <-rkisp_stats_send_meas_v21
          <idle>-0       [000] dNh. 38966.030730: vb2_buffer_done <-rkisp_params_cfg_v2x
          <idle>-0       [000] .Ns. 38966.030761: vb2_buffer_done <-rkisp_buf_done_task
    kworker/u8:3-26137   [002] .... 38966.031156: rockchip_drm_atomic_helper_commit_tail_rpm <-commit_tail
          <idle>-0       [000] d.H. 38966.063782: vb2_buffer_done <-rkisp_stats_send_meas_v21
          <idle>-0       [000] dNH. 38966.064026: vb2_buffer_done <-rkisp_params_cfg_v2x
          <idle>-0       [000] .Ns. 38966.064043: vb2_buffer_done <-rkisp_buf_done_task
    kworker/u8:3-26137   [002] .... 38966.064433: rockchip_drm_atomic_helper_commit_tail_rpm <-commit_tail
          <idle>-0       [000] d.H. 38966.097067: vb2_buffer_done <-rkisp_stats_send_meas_v21
          <idle>-0       [000] dNH. 38966.097309: vb2_buffer_done <-rkisp_params_cfg_v2x
          <idle>-0       [000] .Ns. 38966.097328: vb2_buffer_done <-rkisp_buf_done_task
    kworker/u8:3-26137   [002] .... 38966.097716: rockchip_drm_atomic_helper_commit_tail_rpm <-commit_tail
          <idle>-0       [000] d.h. 38966.130335: vb2_buffer_done <-rkisp_stats_send_meas_v21
          <idle>-0       [000] dNh. 38966.130578: vb2_buffer_done <-rkisp_params_cfg_v2x
          <idle>-0       [000] .Ns. 38966.130611: vb2_buffer_done <-rkisp_buf_done_task
    kworker/u8:3-26137   [002] .... 38966.130989: rockchip_drm_atomic_helper_commit_tail_rpm <-commit_tail
          <idle>-0       [000] d.H. 38966.163633: vb2_buffer_done <-rkisp_stats_send_meas_v21
          <idle>-0       [000] dNH. 38966.163876: vb2_buffer_done <-rkisp_params_cfg_v2x
          <idle>-0       [000] .Ns. 38966.163894: vb2_buffer_done <-rkisp_buf_done_task
    kworker/u8:3-26137   [002] .... 38966.164292: rockchip_drm_atomic_helper_commit_tail_rpm <-commit_tail
          <idle>-0       [000] d.h. 38966.196906: vb2_buffer_done <-rkisp_stats_send_meas_v21
          <idle>-0       [000] dNh. 38966.197149: vb2_buffer_done <-rkisp_params_cfg_v2x
          <idle>-0       [000] .Ns. 38966.197182: vb2_buffer_done <-rkisp_buf_done_task
    kworker/u8:3-26137   [002] .... 38966.197567: rockchip_drm_atomic_helper_commit_tail_rpm <-commit_tail
          <idle>-0       [000] d.H. 38966.230201: vb2_buffer_done <-rkisp_stats_send_meas_v21
          <idle>-0       [000] dNH. 38966.230446: vb2_buffer_done <-rkisp_params_cfg_v2x
          <idle>-0       [000] .Ns. 38966.230464: vb2_buffer_done <-rkisp_buf_done_task
    kworker/u8:3-26137   [002] .... 38966.230843: rockchip_drm_atomic_helper_commit_tail_rpm <-commit_tail
          <idle>-0       [000] d.H. 38966.263482: vb2_buffer_done <-rkisp_stats_send_meas_v21
          <idle>-0       [000] dNH. 38966.263727: vb2_buffer_done <-rkisp_params_cfg_v2x
          <idle>-0       [000] .Ns. 38966.263744: vb2_buffer_done <-rkisp_buf_done_task
    kworker/u8:3-26137   [002] .... 38966.264129: rockchip_drm_atomic_helper_commit_tail_rpm <-commit_tail
          <idle>-0       [000] d.h. 38966.296754: vb2_buffer_done <-rkisp_stats_send_meas_v21
          <idle>-0       [000] dNh. 38966.297003: vb2_buffer_done <-rkisp_params_cfg_v2x
          <idle>-0       [000] .Ns. 38966.297035: vb2_buffer_done <-rkisp_buf_done_task
    kworker/u8:3-26137   [002] .... 38966.297419: rockchip_drm_atomic_helper_commit_tail_rpm <-commit_tail
          <idle>-0       [000] d.h. 38966.330040: vb2_buffer_done <-rkisp_stats_send_meas_v21
          <idle>-0       [000] dNh. 38966.330280: vb2_buffer_done <-rkisp_params_cfg_v2x
          <idle>-0       [000] .Ns. 38966.330313: vb2_buffer_done <-rkisp_buf_done_task
    kworker/u8:3-26137   [002] .... 38966.330694: rockchip_drm_atomic_helper_commit_tail_rpm <-commit_tail
          <idle>-0       [000] d.h. 38966.363320: vb2_buffer_done <-rkisp_stats_send_meas_v21
          <idle>-0       [000] dNh. 38966.363565: vb2_buffer_done <-rkisp_params_cfg_v2x
          <idle>-0       [000] .Ns. 38966.363596: vb2_buffer_done <-rkisp_buf_done_task
    kworker/u8:3-26137   [002] .... 38966.363975: rockchip_drm_atomic_helper_commit_tail_rpm <-commit_tail
          <idle>-0       [000] d.h. 38966.396610: vb2_buffer_done <-rkisp_stats_send_meas_v21
          <idle>-0       [000] dNh. 38966.396862: vb2_buffer_done <-rkisp_params_cfg_v2x
          <idle>-0       [000] .Ns. 38966.396907: vb2_buffer_done <-rkisp_buf_done_task
    kworker/u8:3-26137   [000] .... 38966.397334: rockchip_drm_atomic_helper_commit_tail_rpm <-commit_tail
          <idle>-0       [000] d.h. 38966.429886: vb2_buffer_done <-rkisp_stats_send_meas_v21
          <idle>-0       [000] dNh. 38966.430130: vb2_buffer_done <-rkisp_params_cfg_v2x
          <idle>-0       [000] .Ns. 38966.430162: vb2_buffer_done <-rkisp_buf_done_task
    kworker/u8:2-21565   [000] .... 38966.430547: rockchip_drm_atomic_helper_commit_tail_rpm <-commit_tail
          <idle>-0       [000] d.H. 38966.463187: vb2_buffer_done <-rkisp_stats_send_meas_v21
          <idle>-0       [000] dNH. 38966.463434: vb2_buffer_done <-rkisp_params_cfg_v2x
          <idle>-0       [000] .Ns. 38966.463452: vb2_buffer_done <-rkisp_buf_done_task
    kworker/u8:3-26137   [000] .... 38966.463838: rockchip_drm_atomic_helper_commit_tail_rpm <-commit_tail
          <idle>-0       [000] d.h. 38966.496454: vb2_buffer_done <-rkisp_stats_send_meas_v21
          <idle>-0       [000] dNh. 38966.496697: vb2_buffer_done <-rkisp_params_cfg_v2x
          <idle>-0       [000] .Ns. 38966.496729: vb2_buffer_done <-rkisp_buf_done_task
    kworker/u8:2-21565   [000] .... 38966.497116: rockchip_drm_atomic_helper_commit_tail_rpm <-commit_tail
          <idle>-0       [000] d.h. 38966.529742: vb2_buffer_done <-rkisp_stats_send_meas_v21
          <idle>-0       [000] dNh. 38966.529985: vb2_buffer_done <-rkisp_params_cfg_v2x
          <idle>-0       [000] .Ns. 38966.530017: vb2_buffer_done <-rkisp_buf_done_task
    kworker/u8:3-26137   [000] .... 38966.530400: rockchip_drm_atomic_helper_commit_tail_rpm <-commit_tail
          <idle>-0       [000] d.h. 38966.563023: vb2_buffer_done <-rkisp_stats_send_meas_v21
          <idle>-0       [000] dNh. 38966.563267: vb2_buffer_done <-rkisp_params_cfg_v2x
          <idle>-0       [000] .Ns. 38966.563298: vb2_buffer_done <-rkisp_buf_done_task
    kworker/u8:2-21565   [000] .... 38966.563681: rockchip_drm_atomic_helper_commit_tail_rpm <-commit_tail
          <idle>-0       [000] d.h. 38966.596307: vb2_buffer_done <-rkisp_stats_send_meas_v21
          <idle>-0       [000] dNh. 38966.596552: vb2_buffer_done <-rkisp_params_cfg_v2x
          <idle>-0       [000] .Ns. 38966.596584: vb2_buffer_done <-rkisp_buf_done_task
    kworker/u8:3-26137   [000] .... 38966.596971: rockchip_drm_atomic_helper_commit_tail_rpm <-commit_tail
          <idle>-0       [000] d.H. 38966.629603: vb2_buffer_done <-rkisp_stats_send_meas_v21
          <idle>-0       [000] dNH. 38966.629848: vb2_buffer_done <-rkisp_params_cfg_v2x
          <idle>-0       [000] .Ns. 38966.629864: vb2_buffer_done <-rkisp_buf_done_task
    kworker/u8:2-21565   [000] .... 38966.630253: rockchip_drm_atomic_helper_commit_tail_rpm <-commit_tail
          <idle>-0       [000] d.H. 38966.662890: vb2_buffer_done <-rkisp_stats_send_meas_v21
          <idle>-0       [000] dNH. 38966.663136: vb2_buffer_done <-rkisp_params_cfg_v2x
          <idle>-0       [000] .Ns. 38966.663152: vb2_buffer_done <-rkisp_buf_done_task
    kworker/u8:3-26137   [000] .... 38966.663534: rockchip_drm_atomic_helper_commit_tail_rpm <-commit_tail
          <idle>-0       [000] d.H. 38966.696172: vb2_buffer_done <-rkisp_stats_send_meas_v21
          <idle>-0       [000] dNH. 38966.696415: vb2_buffer_done <-rkisp_params_cfg_v2x
          <idle>-0       [000] .Ns. 38966.696432: vb2_buffer_done <-rkisp_buf_done_task
    kworker/u8:2-21565   [000] .... 38966.696823: rockchip_drm_atomic_helper_commit_tail_rpm <-commit_tail
          <idle>-0       [000] d.H. 38966.729454: vb2_buffer_done <-rkisp_stats_send_meas_v21
          <idle>-0       [000] dNH. 38966.729700: vb2_buffer_done <-rkisp_params_cfg_v2x
          <idle>-0       [000] .Ns. 38966.729716: vb2_buffer_done <-rkisp_buf_done_task
    kworker/u8:3-26137   [000] .... 38966.730098: rockchip_drm_atomic_helper_commit_tail_rpm <-commit_tail
          <idle>-0       [000] d.H. 38966.762739: vb2_buffer_done <-rkisp_stats_send_meas_v21
          <idle>-0       [000] dNH. 38966.762984: vb2_buffer_done <-rkisp_params_cfg_v2x
          <idle>-0       [000] .Ns. 38966.763000: vb2_buffer_done <-rkisp_buf_done_task
    kworker/u8:2-21565   [000] .... 38966.763385: rockchip_drm_atomic_helper_commit_tail_rpm <-commit_tail
          <idle>-0       [000] d.h. 38966.796009: vb2_buffer_done <-rkisp_stats_send_meas_v21
          <idle>-0       [000] dNh. 38966.796252: vb2_buffer_done <-rkisp_params_cfg_v2x
          <idle>-0       [000] .Ns. 38966.796283: vb2_buffer_done <-rkisp_buf_done_task
    kworker/u8:3-26137   [000] .... 38966.796671: rockchip_drm_atomic_helper_commit_tail_rpm <-commit_tail
          <idle>-0       [000] d.H. 38966.829306: vb2_buffer_done <-rkisp_stats_send_meas_v21
          <idle>-0       [000] dNH. 38966.829548: vb2_buffer_done <-rkisp_params_cfg_v2x
          <idle>-0       [000] .Ns. 38966.829566: vb2_buffer_done <-rkisp_buf_done_task
    kworker/u8:2-21565   [000] .... 38966.829949: rockchip_drm_atomic_helper_commit_tail_rpm <-commit_tail
          <idle>-0       [000] d.H. 38966.862589: vb2_buffer_done <-rkisp_stats_send_meas_v21
          <idle>-0       [000] dNH. 38966.862833: vb2_buffer_done <-rkisp_params_cfg_v2x
          <idle>-0       [000] .Ns. 38966.862851: vb2_buffer_done <-rkisp_buf_done_task
    kworker/u8:3-26137   [000] .... 38966.863240: rockchip_drm_atomic_helper_commit_tail_rpm <-commit_tail
          <idle>-0       [000] d.h. 38966.895861: vb2_buffer_done <-rkisp_stats_send_meas_v21
          <idle>-0       [000] dNh. 38966.896108: vb2_buffer_done <-rkisp_params_cfg_v2x
          <idle>-0       [000] .Ns. 38966.896139: vb2_buffer_done <-rkisp_buf_done_task
    kworker/u8:2-21565   [000] .... 38966.896525: rockchip_drm_atomic_helper_commit_tail_rpm <-commit_tail
 drm_v4l2_pipeli-26821   [003] .... 38966.910143: drm_atomic_commit <-drm_mode_atomic_ioctl
 drm_v4l2_pipeli-26821   [003] .... 38966.910173: rockchip_drm_atomic_helper_commit_tail_rpm <-commit_tail
          <idle>-0       [000] d.h. 38966.929159: vb2_buffer_done <-rkisp_stats_send_meas_v21
          <idle>-0       [000] dNh. 38966.929399: vb2_buffer_done <-rkisp_params_cfg_v2x
 rkaiq_3A_server-245     [001] d... 38966.934770: vb2_buffer_done <-rkisp_stats_vb2_stop_streaming
 rkaiq_3A_server-245     [001] d... 38966.934776: vb2_buffer_done <-rkisp_stats_vb2_stop_streaming
 rkaiq_3A_server-245     [001] d... 38966.934778: vb2_buffer_done <-rkisp_stats_vb2_stop_streaming
 rkaiq_3A_server-245     [001] d... 38966.934779: vb2_buffer_done <-rkisp_stats_vb2_stop_streaming
 drm_v4l2_pipeli-26821   [002] d... 38966.935492: vb2_buffer_done <-destroy_buf_queue
 drm_v4l2_pipeli-26821   [002] d... 38966.935628: vb2_buffer_done <-destroy_buf_queue
 drm_v4l2_pipeli-26821   [002] d... 38966.935756: vb2_buffer_done <-destroy_buf_queue
 rkaiq_3A_server-245     [001] .... 38966.942252: vb2_buffer_done <-rkisp_params_vb2_buf_queue
     kworker/2:4-145     [002] .... 38966.943161: drm_atomic_commit <-drm_framebuffer_remove
     kworker/2:4-145     [002] .... 38966.943204: rockchip_drm_atomic_helper_commit_tail_rpm <-commit_tail
 drm_v4l2_pipeli-26821   [002] .... 38966.963983: drm_atomic_commit <-drm_client_modeset_commit_atomic
 drm_v4l2_pipeli-26821   [002] .... 38966.964036: rockchip_drm_atomic_helper_commit_tail_rpm <-commit_tail
